id,fecha,ticker,texto,etiqueta_consenso
t3_0022051,28/01/2021,GME,GME to the moon 🚀🚀 diamond hands hold the line,bull
t3_0063713,04/06/2021,GME,"loaded up on GME today, apes together strong 🦍",bull
t3_0103198,26/03/2021,AMC,"puts on AMC, the squeeze is over, dead cat bounce",bear
t3_0079469,13/07/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0095096,01/02/2021,AMC,"AMC is wild today, no idea where this goes",neu
t3_0019874,27/01/2021,GME,GME is trash but im holding anyway lmao 💎🙌,bull
t3_0048121,07/04/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0080423,15/07/2021,GME,idk man GME is doing GME things,bear
t3_0059079,18/05/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0131360,09/06/2021,AMC,"everyone says sell AMC, so obviously i bought more",bull
t3_0113834,01/06/2021,AMC,"buying more $AMC calls, this short squeeze is just starting",bull
t3_0006877,18/01/2021,GME,"GME moving a lot, volume is insane rn",bear
t3_0027679,03/02/2021,GME,idk man GME is doing GME things,neu
t3_0058200,13/05/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0119272,07/06/2021,AMC,AMC is trash but im holding anyway lmao 💎🙌,bull
t3_0033691,19/02/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0048916,08/04/2021,GME,"sold all my $GME, taking profits before the dump",bear
t3_0035722,01/03/2021,GME,"loaded up on GME today, apes together strong 🦍",bull
t3_0077005,02/07/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0122843,08/06/2021,AMC,"all in on AMC leaps, retail is winning this one",bull
t3_0013326,22/01/2021,GME,GME is trash but im holding anyway lmao 💎🙌,bull
t3_0028249,05/02/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0077259,02/07/2021,GME,$GME to the moon 🚀 said the bagholder before the dump,bear
t3_0015990,25/01/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0057683,12/05/2021,GME,idk man GME is doing GME things,neu
t3_0096423,11/02/2021,AMC,"AMC moving a lot, volume is insane rn",bear
t3_0069902,18/06/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0059222,18/05/2021,GME,"$GME again huh, this sub never sleeps",neu
t3_0138863,14/06/2021,AMC,"watching $AMC closely, could go either way 👀",bear
t3_0035437,26/02/2021,GME,"$GME chart looks crazy, anyone else seeing this",neu
t3_0086413,12/08/2021,GME,GME to the moon 🚀🚀 diamond hands hold the line,bull
t3_0092334,08/01/2021,AMC,"$AMC options chain looks thin, low IV today",neu
t3_0062943,31/05/2021,GME,what do you guys think about GME earnings next week,neu
t3_0106855,23/04/2021,AMC,"AMC moving a lot, volume is insane rn",neu
t3_0088770,24/08/2021,GME,"GME moving a lot, volume is insane rn",bear
t3_0002531,14/01/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0032753,18/02/2021,GME,"sold all my $GME, taking profits before the dump",bear
t3_0066129,11/06/2021,GME,what do you guys think about GME earnings next week,neu
t3_0002597,14/01/2021,GME,"GME moving a lot, volume is insane rn",bear
t3_0057850,12/05/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0010432,22/01/2021,GME,GME is trash but im holding anyway lmao 💎🙌,bull
t3_0147138,26/08/2021,AMC,diamond hands on AMC? more like paper hands incoming,bear
t3_0106866,23/04/2021,AMC,"AMC is wild today, no idea where this goes",bull
t3_0007364,18/01/2021,GME,"sold all my $GME, taking profits before the dump",bear
t3_0132940,09/06/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bull
t3_0003112,14/01/2021,GME,"puts on GME, the squeeze is over, dead cat bounce",bear
t3_0002086,14/01/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0016869,25/01/2021,GME,"GME moving a lot, volume is insane rn",bull
t3_0087230,18/08/2021,GME,"$GME gamma squeeze incoming, hedgies are done. YOLO 100k",bull
t3_0019288,26/01/2021,GME,GME is trash but im holding anyway lmao 💎🙌,bull
t3_0000058,04/01/2021,GME,"GME bagholders about to get wrecked, short it",bear
t3_0017284,26/01/2021,GME,"buying more $GME calls, this short squeeze is just starting",bull
t3_0006782,18/01/2021,GME,$GME to the moon 🚀 said the bagholder before the dump,bear
t3_0002938,14/01/2021,GME,lol GME just game me some tendies bro 😂,neu
t3_0011829,22/01/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0003484,14/01/2021,GME,idk man GME is doing GME things,bear
t3_0020075,27/01/2021,GME,idk man GME is doing GME things,neu
t3_0140873,28/06/2021,AMC,"$AMC breaking resistance, tendies on the way 🤑",bull
t3_0005233,18/01/2021,GME,"$GME again huh, this sub never sleeps",bear
t3_0079621,13/07/2021,GME,any DD on $GME? new to this stock,neu
t3_0141195,29/06/2021,AMC,"watching $AMC closely, could go either way 👀",bear
t3_0073502,28/06/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0077410,05/07/2021,GME,🚀🚀🚀🚀🚀🚀 wen lambo 🦍🦍 to the mooooooon,neu
t3_0102873,26/03/2021,AMC,"AMC volume looks normal today, sideways action",neu
t3_0024450,29/01/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0120130,07/06/2021,AMC,lol GME just game me some tendies bro 😂,neu
t3_0146666,24/08/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bear
t3_0035042,25/02/2021,GME,"watching $GME closely, could go either way 👀",bull
t3_0054216,26/04/2021,GME,"GME bagholders about to get wrecked, short it",bear
t3_0015441,25/01/2021,GME,"GME moving a lot, volume is insane rn",bull
t3_0106937,26/04/2021,AMC,"$AMC again huh, this sub never sleeps",bear
t3_0039205,09/03/2021,GME,GME to the moon 🚀🚀 diamond hands hold the line,bull
t3_0103352,29/03/2021,AMC,we like the stock 💎🙌 $AMC price target 500 easy,bull
t3_0035251,25/02/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0053246,20/04/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0131802,09/06/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bull
t3_0023164,28/01/2021,GME,"hold $GME, never selling, this is the way",bull
t3_0041864,10/03/2021,GME,$GME going to zero... TO THE MOON 🚀 (im not selling),bull
t3_0005221,18/01/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0145388,11/08/2021,AMC,"AMC bagholders about to get wrecked, short it",bear
t3_0089916,30/08/2021,GME,"GME moving a lot, volume is insane rn",bear
t3_0055498,30/04/2021,GME,idk man GME is doing GME things,bull
t3_0108116,07/05/2021,AMC,buy the dip they said... AMC keeps dipping 📉,bear
t3_0037272,05/03/2021,GME,"GME moving a lot, volume is insane rn",neu
t3_0147621,30/08/2021,AMC,"watching $AMC closely, could go either way 👀",bear
t3_0081573,21/07/2021,GME,"loaded up on GME today, apes together strong 🦍",bull
t3_0067848,14/06/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0000366,05/01/2021,GME,"$GME again huh, this sub never sleeps",bear
t3_0132962,09/06/2021,AMC,"$AMC again huh, this sub never sleeps",bull
t3_0096899,15/02/2021,AMC,"sold all my $AMC, taking profits before the dump",bear
t3_0029863,11/02/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0071722,25/06/2021,GME,any DD on $GME? new to this stock,neu
t3_0064224,04/06/2021,GME,"buying more $GME calls, this short squeeze is just starting",bull
t3_0107541,30/04/2021,AMC,"watching $AMC closely, could go either way 👀",bull
t3_0007766,19/01/2021,GME,"watching $GME closely, could go either way 👀",bear
t3_0095983,09/02/2021,AMC,diamond hands on AMC? more like paper hands incoming,bear
t3_0139017,15/06/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bear
t3_0138066,10/06/2021,AMC,lol GME just game me some tendies bro 😂,neu
t3_0092327,08/01/2021,AMC,"AMC volume looks normal today, sideways action",neu
t3_0095290,02/02/2021,AMC,any DD on $AMC? new to this stock,neu
t3_0063403,02/06/2021,GME,GME is trash but im holding anyway lmao 💎🙌,bull
t3_0011349,22/01/2021,GME,GME is trash but im holding anyway lmao 💎🙌,bull
t3_0118396,04/06/2021,AMC,"watching $AMC closely, could go either way 👀",bull
t3_0019882,27/01/2021,GME,idk man GME is doing GME things,bull
t3_0036238,02/03/2021,GME,"buying more $GME calls, this short squeeze is just starting",bull
t3_0101420,16/03/2021,AMC,"this AMC pump is fake, insiders dumping on retail",bear
t3_0055429,30/04/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0085485,10/08/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0004270,15/01/2021,GME,"GME is wild today, no idea where this goes",neu
t3_0085821,11/08/2021,GME,🚀🚀🚀🚀🚀🚀 wen lambo 🦍🦍 to the mooooooon,neu
t3_0003974,15/01/2021,GME,"watching $GME closely, could go either way 👀",bear
t3_0088574,23/08/2021,GME,"GME moving a lot, volume is insane rn",neu
t3_0136109,09/06/2021,AMC,"AMC moving a lot, volume is insane rn",bull
t3_0095973,09/02/2021,AMC,"AMC moving a lot, volume is insane rn",neu
t3_0114227,02/06/2021,AMC,"loaded up on AMC today, apes together strong 🦍",bull
t3_0123491,08/06/2021,AMC,AMC is trash but im holding anyway lmao 💎🙌,bull
t3_0147998,30/08/2021,AMC,"AMC moving a lot, volume is insane rn",bear
t3_0143235,19/07/2021,AMC,"holding a small AMC position, watching for now",neu
t3_0061946,27/05/2021,GME,lol GME just game me some tendies bro 😂,neu
t3_0074237,28/06/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0078505,08/07/2021,GME,"neutral on GME, waiting for a clearer signal",neu
t3_0113656,01/06/2021,AMC,check this https://t.co/abc123 not financial advice,neu
t3_0058945,18/05/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0074070,28/06/2021,GME,"$GME is overvalued, this bubble will pop hard",bear
t3_0074160,28/06/2021,GME,"sold all my $GME, taking profits before the dump",bear
t3_0057264,11/05/2021,GME,"GME is wild today, no idea where this goes",neu
t3_0126269,08/06/2021,AMC,check this https://t.co/abc123 not financial advice,neu
t3_0057905,12/05/2021,GME,"GME bagholders about to get wrecked, short it",bear
t3_0031710,16/02/2021,GME,"this GME pump is fake, insiders dumping on retail",bear
t3_0147502,27/08/2021,AMC,"$AMC again huh, this sub never sleeps",neu
t3_0024184,29/01/2021,GME,"$GME again huh, this sub never sleeps",neu
t3_0070929,24/06/2021,GME,"$GME going back to single digits, bearish af",bear
t3_0100870,11/03/2021,AMC,"$AMC moon dump moon dump, pick one already",neu
t3_0023154,28/01/2021,GME,lol GME just game me some tendies bro 😂,neu
t3_0063740,04/06/2021,GME,"GME is wild today, no idea where this goes",neu
t3_0015305,25/01/2021,GME,"GME moving a lot, volume is insane rn",bull
t3_0098527,16/02/2021,AMC,"AMC is wild today, no idea where this goes",bear
t3_0122013,07/06/2021,AMC,AMC is trash but im holding anyway lmao 💎🙌,bull
t3_0052830,19/04/2021,GME,"$GME again huh, this sub never sleeps",neu
t3_0113156,01/06/2021,AMC,"watching $AMC closely, could go either way 👀",bull
t3_0147206,27/08/2021,AMC,diamond hands on AMC? more like paper hands incoming,bear
t3_0079211,12/07/2021,GME,any DD on $GME? new to this stock,neu
t3_0070043,18/06/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0059372,19/05/2021,GME,"GME is wild today, no idea where this goes",neu
t3_0029820,11/02/2021,GME,GME to the moon 🚀🚀 diamond hands hold the line,bull
t3_0007447,19/01/2021,GME,"GME moving a lot, volume is insane rn",bear
t3_0081990,23/07/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0052551,16/04/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0031359,15/02/2021,GME,"neutral on GME, waiting for a clearer signal",neu
t3_0118426,04/06/2021,AMC,"AMC moving a lot, volume is insane rn",neu
t3_0011199,22/01/2021,GME,GME is trash but im holding anyway lmao 💎🙌,bull
t3_0013056,22/01/2021,GME,"everyone says sell GME, so obviously i bought more",bull
t3_0133080,09/06/2021,AMC,"AMC moving a lot, volume is insane rn",bull
t3_0002827,14/01/2021,GME,"this GME pump is fake, insiders dumping on retail",bear
t3_0067122,11/06/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0128171,08/06/2021,AMC,"loaded up on AMC today, apes together strong 🦍",bull
t3_0078454,08/07/2021,GME,is $GME still being talked about here? asking,neu
t3_0096983,15/02/2021,AMC,"$AMC again huh, this sub never sleeps",bear
t3_0067804,14/06/2021,GME,we like the stock 💎🙌 $GME price target 500 easy,bull
t3_0076796,01/07/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0027577,03/02/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0043338,12/03/2021,GME,"GME moving a lot, volume is insane rn",bull
t3_0003184,14/01/2021,GME,"puts on GME, the squeeze is over, dead cat bounce",bear
t3_0109004,13/05/2021,AMC,"$AMC gamma squeeze incoming, hedgies are done. YOLO 100k",bull
t3_0040145,09/03/2021,GME,"loaded up on GME today, apes together strong 🦍",bull
t3_0115021,02/06/2021,AMC,lol GME just game me some tendies bro 😂,neu
t3_0028654,08/02/2021,GME,"watching $GME closely, could go either way 👀",bear
t3_0095620,05/02/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",neu
t3_0139277,16/06/2021,AMC,"sold all my $AMC, taking profits before the dump",bear
t3_0019213,26/01/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0050927,09/04/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0075938,01/07/2021,GME,$GME to the moon 🚀 said the bagholder before the dump,bear
t3_0035763,01/03/2021,GME,$GME going to zero... TO THE MOON 🚀 (im not selling),bull
t3_0100183,03/03/2021,AMC,"AMC moving a lot, volume is insane rn",neu
t3_0103378,29/03/2021,AMC,buy the dip they said... AMC keeps dipping 📉,bear
t3_0064783,09/06/2021,GME,"hold $GME, never selling, this is the way",bull
t3_0055403,29/04/2021,GME,"watching $GME closely, could go either way 👀",bull
t3_0132380,09/06/2021,AMC,"buying more $AMC calls, this short squeeze is just starting",bull
t3_0145348,11/08/2021,AMC,"buying more $AMC calls, this short squeeze is just starting",bull
t3_0049807,08/04/2021,GME,"$GME is overvalued, this bubble will pop hard",bear
t3_0020617,27/01/2021,GME,"all in on GME leaps, retail is winning this one",bull
t3_0045312,24/03/2021,GME,"GME moving a lot, volume is insane rn",neu
t3_0029279,09/02/2021,GME,$GME to the moon 🚀 said the bagholder before the dump,bear
t3_0036069,02/03/2021,GME,GME is trash but im holding anyway lmao 💎🙌,bull
t3_0078376,08/07/2021,GME,"GME moving a lot, volume is insane rn",neu
t3_0014455,22/01/2021,GME,anyone have the GME float numbers handy,neu
t3_0090179,30/08/2021,GME,"$GME gamma squeeze incoming, hedgies are done. YOLO 100k",bull
t3_0034367,24/02/2021,GME,"GME moving a lot, volume is insane rn",neu
t3_0113307,01/06/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bull
t3_0113450,01/06/2021,AMC,"buying more $AMC calls, this short squeeze is just starting",bull
t3_0077154,02/07/2021,GME,"neutral on GME, waiting for a clearer signal",neu
t3_0015324,25/01/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0122378,07/06/2021,AMC,"$AMC breaking resistance, tendies on the way 🤑",bull
t3_0116312,03/06/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bull
t3_0006361,18/01/2021,GME,"$GME again huh, this sub never sleeps",bear
t3_0028024,05/02/2021,GME,"$GME again huh, this sub never sleeps",bear
t3_0135799,09/06/2021,AMC,lol GME just game me some tendies bro 😂,neu
t3_0085684,11/08/2021,GME,$GME to the moon 🚀 said the bagholder before the dump,bear
t3_0005369,18/01/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0105045,06/04/2021,AMC,AMC is trash but im holding anyway lmao 💎🙌,bull
t3_0111078,31/05/2021,AMC,any DD on $AMC? new to this stock,neu
t3_0035905,01/03/2021,GME,"$GME is overvalued, this bubble will pop hard",bear
t3_0136875,10/06/2021,AMC,"everyone says sell AMC, so obviously i bought more",bull
t3_0083982,30/07/2021,GME,"$GME options chain looks thin, low IV today",neu
t3_0066892,11/06/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0020268,27/01/2021,GME,"$GME again huh, this sub never sleeps",neu
t3_0120148,07/06/2021,AMC,"watching $AMC closely, could go either way 👀",bull
t3_0045533,25/03/2021,GME,"GME moving a lot, volume is insane rn",bear
t3_0140285,22/06/2021,AMC,"AMC moving a lot, volume is insane rn",bear
t3_0051678,13/04/2021,GME,idk man GME is doing GME things,neu
t3_0145452,12/08/2021,AMC,$AMC to the moon 🚀 said the bagholder before the dump,bear
t3_0093146,13/01/2021,AMC,diamond hands on AMC? more like paper hands incoming,bear
t3_0023502,28/01/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0122004,07/06/2021,AMC,"AMC moving a lot, volume is insane rn",bull
t3_0068405,15/06/2021,GME,idk man GME is doing GME things,neu
t3_0009815,22/01/2021,GME,$GME going to zero... TO THE MOON 🚀 (im not selling),bull
t3_0033728,19/02/2021,GME,idk man GME is doing GME things,neu
t3_0013144,22/01/2021,GME,"watching $GME closely, could go either way 👀",bull
t3_0018058,26/01/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0006108,18/01/2021,GME,🚀🚀🚀🚀🚀🚀 wen lambo 🦍🦍 to the mooooooon,neu
t3_0147844,30/08/2021,AMC,$AMC to the moon 🚀 said the bagholder before the dump,bear
t3_0088140,20/08/2021,GME,"BB big buy on everything, no ticker here",neu
